source,name,address,city,country,category,cuisine,price,phone,url,year,description,latitude,longitude,captured_at,kakao_id,kakao_url,korean_query,name_ko,address_ko
blueribbon,대장장이화덕피자집,서울특별시 종로구 북촌로 42-4,Seoul,South Korea,RIBBON_ONE,,,02-765-4298 ,,2026,,37.580529,126.985338,2026-02-17T22:29:33.775718+00:00,,,,대장장이화덕피자집,서울특별시 종로구 북촌로 42-4
blueribbon,Namsan winery,서울특별시 용산구 회나무로10길 5,Seoul,South Korea,RIBBON_ONE,,,02-792-5849,,2026,Namsan winery,37.5389676740777,126.989128810378,2026-02-17T22:29:33.775718+00:00,,,,남산와이너리,서울특별시 용산구 회나무로10길 5
blueribbon,꺼거,서울특별시 용산구 한강대로48길 10,Seoul,South Korea,RIBBON_ONE,,,0507-1420-5433,,2026,,37.5315505801618,126.971126584354,2026-02-17T22:29:33.775718+00:00,,,,꺼거,서울특별시 용산구 한강대로48길 10
blueribbon,osteria juyeon,서울특별시 중랑구 봉우재로37길 9,Seoul,South Korea,RIBBON_ONE,,,02-433-9098 ,,2026,osteria juyeon,37.59349331688812,127.088084611645,2026-02-17T22:29:33.775718+00:00,,,,다이닝주연,서울특별시 중랑구 봉우재로37길 9
blueribbon,"꽃,밥에피다",서울특별시 종로구 인사동16길 3-6,Seoul,South Korea,RIBBON_ONE,,,02-732-0276 ,,2026,,37.575236,126.984001,2026-02-17T22:29:33.775718+00:00,,,,"꽃,밥에피다",서울특별시 종로구 인사동16길 3-6
blueribbon,능라밥상,서울특별시 종로구 사직로2길 14,Seoul,South Korea,RIBBON_ONE,,,02-747-9907,,2026,,37.5729405662598,126.964003814558,2026-02-17T22:29:33.775718+00:00,,,,능라밥상,서울특별시 종로구 사직로2길 14
blueribbon,높은집종가산꼼장어,서울특별시 성동구 왕십리로21길 17,Seoul,South Korea,RIBBON_ONE,,,02-2292-4074,,2026,,37.56087,127.0329,2026-02-17T22:29:33.775718+00:00,,,,높은집종가산꼼장어,서울특별시 성동구 왕십리로21길 17
blueribbon,나리의집,서울특별시 용산구 이태원로 245,Seoul,South Korea,RIBBON_ONE,,,02-793-4860,,2026,,37.536878,127.000121,2026-02-17T22:29:33.775718+00:00,,,,나리의집,서울특별시 용산구 이태원로 245
blueribbon,GROWERS,서울특별시 서대문구 연희로27길 52,Seoul,South Korea,RIBBON_ONE,,,0507-1427-3782,,2026,GROWERS,37.5722825693755,126.933334949292,2026-02-17T22:29:33.775718+00:00,,,,그로어스,서울특별시 서대문구 연희로27길 52
blueribbon,GIMISA,서울특별시 성동구 성수이로26길 47,Seoul,South Korea,RIBBON_ONE,,,070-8672-9385,,2026,GIMISA,37.545134419964,127.062772457313,2026-02-17T22:29:33.775718+00:00,,,,기미사,서울특별시 성동구 성수이로26길 47
blueribbon,경양카츠,서울특별시 마포구 동교로 238-1,Seoul,South Korea,RIBBON_ONE,,,070-7543-5445 ,,2026,,37.56115634873273,126.92449856120587,2026-02-17T22:29:33.775718+00:00,,,,경양카츠,서울특별시 마포구 동교로 238-1
blueribbon,광화문국밥,서울특별시 중구 세종대로21길 53,Seoul,South Korea,RIBBON_ONE,,,02-738-5688 ,,2026,,37.568908,126.975418,2026-02-17T22:29:33.775718+00:00,,,,광화문국밥,서울특별시 중구 세종대로21길 53
blueribbon,GUSTO TACO,서울특별시 마포구 와우산로 41,Seoul,South Korea,RIBBON_ONE,,,02-338-8226 ,,2026,GUSTO TACO,37.5481,126.9228,2026-02-17T22:29:33.775718+00:00,,,,구스토타코,서울특별시 마포구 와우산로 41
blueribbon,군산아구산꽃게,서울특별시 성동구 마장로 327,Seoul,South Korea,RIBBON_ONE,,,02-2295-7019 ,,2026,,37.5679,127.0451,2026-02-17T22:29:33.775718+00:00,,,,군산아구산꽃게,서울특별시 성동구 마장로 327
blueribbon,계열사,서울특별시 종로구 백석동길 7,Seoul,South Korea,RIBBON_ONE,,,02-391-3566 ,,2026,,37.59285,126.9656,2026-02-17T22:29:33.775718+00:00,,,,계열사,서울특별시 종로구 백석동길 7
blueribbon,TXT Coffee,서울특별시 종로구 창덕궁길 121,Seoul,South Korea,RIBBON_ONE,,,070-7760-0121 ,,2026,TXT Coffee,37.5828255,126.98902989999999,2026-02-17T22:29:33.775718+00:00,,,,txt커피,서울특별시 종로구 창덕궁길 121
blueribbon,glt gelato,서울특별시 마포구 양화로23길 10-8,Seoul,South Korea,RIBBON_ONE,,,0507-1353-5629,,2026,glt gelato,37.559162,126.925678,2026-02-17T22:29:33.775718+00:00,,,,glt젤라또,서울특별시 마포구 양화로23길 10-8
blueribbon,17℃,서울특별시 마포구 양화로19길 22-16,Seoul,South Korea,RIBBON_ONE,,,02-337-1706 ,,2026,17℃,37.5587445543563,126.924488771563,2026-02-17T22:29:33.775718+00:00,,,,17도씨,서울특별시 마포구 양화로19길 22-16
blueribbon,가봉루,서울특별시 종로구 새문안로5길 5-27,Seoul,South Korea,RIBBON_ONE,,,02-736-8100,,2026,,37.5710268990296,126.974571894891,2026-02-17T22:29:33.775718+00:00,,,,가봉루,서울특별시 종로구 새문안로5길 5-27
blueribbon,갯마을,서울특별시 용산구 서빙고로 56,Seoul,South Korea,RIBBON_ONE,,,02-795-2277,,2026,,37.523035646485845,126.97033878731338,2026-02-17T22:29:33.775718+00:00,,,,갯마을,서울특별시 용산구 서빙고로 56
blueribbon,겐로쿠우동(홍대본점),서울특별시 마포구 어울마당로 39,Seoul,South Korea,RIBBON_ONE,,,02-325-8555,,2026,,37.548721,126.920283,2026-02-17T22:29:33.775718+00:00,,,,겐로쿠우동(홍대본점),서울특별시 마포구 어울마당로 39
blueribbon,Deux Amis,서울특별시 강남구 도산대로11길 28,Seoul,South Korea,RIBBON_TWO,,,02-3443-0030,,2026,Deux Amis,37.51933,127.0226,2026-02-17T22:29:33.775718+00:00,,,,듀자미,서울특별시 강남구 도산대로11길 28
blueribbon,Restaurant ON,서울특별시 강남구 도산대로92길 42,Seoul,South Korea,RIBBON_TWO,,,02-547-0467 ,,2026,Restaurant ON,37.521946,127.049384,2026-02-17T22:29:33.775718+00:00,,,,레스토랑온,서울특별시 강남구 도산대로92길 42
blueribbon,DRESDEN GREEN,서울특별시 강남구 도산대로 420,Seoul,South Korea,RIBBON_TWO,,,02-6205-0329,,2026,DRESDEN GREEN,37.5230546690263,127.042083071774,2026-02-17T22:29:33.775718+00:00,,,,드레스덴그린,서울특별시 강남구 도산대로 420
blueribbon,MONGONE,서울특별시 강남구 선릉로155길 5,Seoul,South Korea,RIBBON_TWO,,,02-540-0680 ,,2026,MONGONE,37.525231,127.039135,2026-02-17T22:29:33.775718+00:00,,,,몽고네,서울특별시 강남구 선릉로155길 5
blueribbon,프로간장게장,서울특별시 서초구 강남대로97길 7,Seoul,South Korea,RIBBON_TWO,,,02-543-4126,,2026,,37.5145780257989,127.019168572867,2026-02-17T22:29:33.775718+00:00,,,,프로간장게장,서울특별시 서초구 강남대로97길 7
blueribbon,김영모과자점,서울특별시 서초구 효령로 403,Seoul,South Korea,RIBBON_TWO,,,02-2055-1983,,2026,,37.4889155854443,127.027749222342,2026-02-17T22:29:33.775718+00:00,,,,김영모과자점,서울특별시 서초구 효령로 403
blueribbon,정대,서울특별시 강남구 도산대로 501,Seoul,South Korea,RIBBON_TWO,,,02-737-3204,,2026,,37.5246564917753,127.047716782173,2026-02-17T22:29:33.775718+00:00,,,,정대,서울특별시 강남구 도산대로 501
blueribbon,모노로그,서울특별시 강남구 도산대로 442,Seoul,South Korea,RIBBON_TWO,,,02-545-9996,,2026,,37.5233111622682,127.044119009562,2026-02-17T22:29:33.775718+00:00,,,,모노로그,서울특별시 강남구 도산대로 442
blueribbon,버드나무집,서울특별시 서초구 효령로 434,Seoul,South Korea,RIBBON_TWO,,,02-3473-4167 ,,2026,,37.4891,127.0312,2026-02-17T22:29:33.775718+00:00,,,,버드나무집,서울특별시 서초구 효령로 434
blueribbon,송강,서울특별시 서초구 명달로9길 5,Seoul,South Korea,RIBBON_TWO,,,02-598-9288,,2026,,37.48186,127.0045,2026-02-17T22:29:33.775718+00:00,,,,송강,서울특별시 서초구 명달로9길 5
blueribbon,한일관,서울특별시 강남구 압구정로38길 14,Seoul,South Korea,RIBBON_TWO,,,1577-9963 ,,2026,,37.52779,127.0325,2026-02-17T22:29:33.775718+00:00,,,,한일관,서울특별시 강남구 압구정로38길 14
blueribbon,필경재,서울특별시 강남구 광평로 205,Seoul,South Korea,RIBBON_TWO,,,02-445-2115 ,,2026,,37.48484,127.0952,2026-02-17T22:29:33.775718+00:00,,,,필경재,서울특별시 강남구 광평로 205
blueribbon,서관면옥,서울특별시 서초구 서초대로56길 11,Seoul,South Korea,RIBBON_TWO,,,02-521-9945,,2026,,37.49398971324013,127.01726966280745,2026-02-17T22:29:33.775718+00:00,,,,서관면옥,서울특별시 서초구 서초대로56길 11
blueribbon,미우,서울특별시 강남구 압구정로 113-22,Seoul,South Korea,RIBBON_TWO,,,02-544-7775,,2026,,37.5247411726121,127.019644043561,2026-02-17T22:29:33.775718+00:00,,,,미우,서울특별시 강남구 압구정로 113-22
blueribbon,Buvette,서울특별시 강남구 논현로 854,Seoul,South Korea,RIBBON_TWO,,,02-3442-7859,,2026,Buvette,37.5253215967063,127.028865132152,2026-02-17T22:29:33.775718+00:00,,,,부베트,서울특별시 강남구 논현로 854
blueribbon,김인복의광평(삼성본점),서울특별시 강남구 영동대로106길 45,Seoul,South Korea,RIBBON_TWO,,,02-561-9990,,2026,,37.5143594876356,127.064878819823,2026-02-17T22:29:33.775718+00:00,,,,김인복의광평(삼성본점),서울특별시 강남구 영동대로106길 45
blueribbon,BLUE by. Filleter,서울특별시 강남구 선릉로141길 4,Seoul,South Korea,RIBBON_TWO,,,0507-1350-0407,,2026,BLUE by. Filleter,37.5204615260968,127.039643755702,2026-02-17T22:29:33.775718+00:00,,,,블루바이필레터,서울특별시 강남구 선릉로141길 4
blueribbon,GUCCI OSTERIA SEOUL,서울특별시 강남구 압구정로 462,Seoul,South Korea,RIBBON_TWO,,,02-795-1119,,2026,GUCCI OSTERIA SEOUL,37.5250692655256,127.046525926229,2026-02-17T22:29:33.775718+00:00,,,,구찌오스테리아 다 마시모보투라 서울,서울특별시 강남구 압구정로 462
blueribbon,아루히니와,서울특별시 영등포구 여의나루로 42,Seoul,South Korea,RIBBON_TWO,,,0507-1426-3909,,2026,,37.521470230225,126.924971147893,2026-02-17T22:29:33.775718+00:00,,,,아루히니와,서울특별시 영등포구 여의나루로 42
blueribbon,ELPIC,서울특별시 강남구 도산대로78길 25,Seoul,South Korea,RIBBON_TWO,,,0507-1489-7006,,2026,ELPIC,37.5223327912275,127.046626942892,2026-02-17T22:29:33.775718+00:00,,,,엘픽,서울특별시 강남구 도산대로78길 25
blueribbon,CRAB52,서울특별시 강남구 영동대로 511,Seoul,South Korea,RIBBON_TWO,,,1644-2066,,2026,CRAB52,37.510356849269,127.061023782931,2026-02-17T22:29:33.775718+00:00,,,,크랩52,서울특별시 강남구 영동대로 511
blueribbon,HANSANG THE TABLE,서울특별시 강남구 선릉로148길 28,Seoul,South Korea,RIBBON_TWO,,,0507-1435-1584,,2026,HANSANG THE TABLE,37.5226041599715,127.041851367598,2026-02-17T22:29:33.775718+00:00,,,,한상더테이블,서울특별시 강남구 선릉로148길 28
blueribbon,Restaurant O Y,서울특별시 강남구 선릉로148길 48-12,Seoul,South Korea,RIBBON_TWO,,,02-515-7250,,2026,Restaurant O Y,37.5222303672862,127.043259315881,2026-02-17T22:29:33.775718+00:00,,,,오와이,서울특별시 강남구 선릉로148길 48-12
blueribbon,스시마츠모토,서울특별시 강남구 도산대로75길 24,Seoul,South Korea,RIBBON_TWO,,,02-543-4334 ,,2026,,37.5257986944472,127.045659927706,2026-02-17T22:29:33.775718+00:00,,,,스시마츠모토,서울특별시 강남구 도산대로75길 24
blueribbon,OSTERIA COTTO,서울특별시 강남구 언주로165길 7-12,Seoul,South Korea,RIBBON_TWO,,,02-518-1962,,2026,OSTERIA COTTO,37.5250892597473,127.032226965053,2026-02-17T22:29:33.775718+00:00,,,,오스테리아꼬또,서울특별시 강남구 언주로165길 7-12
blueribbon,명인밥상,서울특별시 송파구 송이로 155,Seoul,South Korea,RIBBON_TWO,,,02-409-3355 ,,2026,,37.4933167175702,127.125036887944,2026-02-17T22:29:33.775718+00:00,,,,명인밥상,서울특별시 송파구 송이로 155
blueribbon,영동장어,서울특별시 강남구 언주로148길 8,Seoul,South Korea,RIBBON_TWO,,,02-3448-9991,,2026,,37.5203166598331,127.03533877402701,2026-02-17T22:29:33.775718+00:00,,,,영동장어,서울특별시 강남구 언주로148길 8
blueribbon,coffee montage,서울특별시 강동구 올림픽로48길 23-12,Seoul,South Korea,RIBBON_TWO,,,0507-1418-1303,,2026,coffee montage,37.52946,127.1219,2026-02-17T22:29:33.775718+00:00,,,,커피몽타주,서울특별시 강동구 올림픽로48길 23-12
blueribbon,SMALL BATCH COFFEE,서울특별시 강남구 언주로168길 6-7,Seoul,South Korea,RIBBON_TWO,,,070-4323-4355,,2026,SMALL BATCH COFFEE,37.5259982940752,127.034104955634,2026-02-17T22:29:33.775718+00:00,,,,스몰배치서울,서울특별시 강남구 언주로168길 6-7
blueribbon,The Margaux Grill,서울특별시 서초구 신반포로 176,Seoul,South Korea,RIBBON_TWO,,,02-6282-6760 ,,2026,The Margaux Grill,37.504147,127.004603,2026-02-17T22:29:33.775718+00:00,,,,더마고그릴,서울특별시 서초구 신반포로 176
blueribbon,WOLFGANG’S STEAKHOUSE,서울특별시 강남구 선릉로152길 21,Seoul,South Korea,RIBBON_TWO,,,0507-1486-8700,,2026,WOLFGANG’S STEAKHOUSE,37.52447,127.0415,2026-02-17T22:29:33.775718+00:00,,,,울프강스테이크하우스,서울특별시 강남구 선릉로152길 21
blueribbon,GOO STK 528,서울특별시 강남구 압구정로 108,Seoul,South Korea,RIBBON_TWO,,,02-511-0917 ,,2026,GOO STK 528,37.52288,127.0206,2026-02-17T22:29:33.775718+00:00,,,,구스테이크528,서울특별시 강남구 압구정로 108
blueribbon,yanchul seoul,서울특별시 강남구 언주로135길 34,Seoul,South Korea,RIBBON_TWO,,,02-547-4420,,2026,yanchul seoul,37.5166188678736,127.032459279407,2026-02-17T22:29:33.775718+00:00,,,,양출서울,서울특별시 강남구 언주로135길 34
blueribbon,고도식,서울특별시 송파구 백제고분로45길 28,Seoul,South Korea,RIBBON_TWO,,,02-422-8692 ,,2026,,37.510353720640786,127.10865792523055,2026-02-17T22:29:33.775718+00:00,,,,고도식,서울특별시 송파구 백제고분로45길 28
blueribbon,WEILOU,서울특별시 강남구 테헤란로 521,Seoul,South Korea,RIBBON_TWO,,,02-559-7620,,2026,WEILOU,37.509191510745374,127.0608089555861,2026-02-17T22:29:33.775718+00:00,,,,웨이루,서울특별시 강남구 테헤란로 521
blueribbon,Le pain,서울특별시 송파구 백제고분로41길 12,Seoul,South Korea,RIBBON_TWO,,,02-420-7004,,2026,Le pain,37.5072078494456,127.10818286753653,2026-02-17T22:29:33.775718+00:00,,,,르빵,서울특별시 송파구 백제고분로41길 12
blueribbon,이수부,서울특별시 강남구 논현로57길 38,Seoul,South Korea,RIBBON_TWO,,,0507-1354-0570,,2026,,37.490921,127.037987,2026-02-17T22:29:33.775718+00:00,,,,이수부,서울특별시 강남구 논현로57길 38
blueribbon,기꾸,서울특별시 서초구 동광로1길 112,Seoul,South Korea,RIBBON_TWO,,,02-525-6530 ,,2026,,37.497127,126.985225,2026-02-17T22:29:33.775718+00:00,,,,기꾸,서울특별시 서초구 동광로1길 112
blueribbon,포노부오노,서울특별시 강남구 도산대로45길 8-7,Seoul,South Korea,RIBBON_TWO,,,0507-1361-4501,,2026,,37.5230671928548,127.036387716609,2026-02-17T22:29:33.775718+00:00,,,,포노부오노,서울특별시 강남구 도산대로45길 8-7
blueribbon,윤서울,서울특별시 강남구 선릉로 805,Seoul,South Korea,RIBBON_TWO,,,02-336-3323,,2026,,37.5241263043193,127.038982210697,2026-02-17T22:29:33.775718+00:00,,,,윤서울,서울특별시 강남구 선릉로 805
blueribbon,Restaurant EVETT,서울특별시 강남구 도산대로45길 10-5,Seoul,South Korea,RIBBON_TWO,,,070-4231-1022 ,,2026,Restaurant EVETT,37.5234326965405,127.036202029788,2026-02-17T22:29:33.775718+00:00,,,,레스토랑에빗,서울특별시 강남구 도산대로45길 10-5
blueribbon,Perigee,서울특별시 강남구 봉은사로68길 6-5,Seoul,South Korea,RIBBON_TWO,,,010-6550-8912,,2026,Perigee,37.5112491980008,127.049479155493,2026-02-17T22:29:33.775718+00:00,,,,페리지,서울특별시 강남구 봉은사로68길 6-5
blueribbon,산로,서울특별시 강남구 도산대로 518,Seoul,South Korea,RIBBON_TWO,,,0506-465-6292,,2026,,37.5241684694236,127.049777176061,2026-02-17T22:29:33.775718+00:00,,,,산로,서울특별시 강남구 도산대로 518
blueribbon,PAO PAO RESTAURANT,서울특별시 강남구 언주로174길 30,Seoul,South Korea,RIBBON_TWO,,,0507-1346-7436,,2026,PAO PAO RESTAURANT,37.527861899218,127.036312210926,2026-02-17T22:29:33.775718+00:00,,,,보보식당,서울특별시 강남구 언주로174길 30
blueribbon,The Italian Club,서울특별시 송파구 잠실로 209,Seoul,South Korea,RIBBON_TWO,,,0507-1330-3238,,2026,The Italian Club,37.5138710747422,127.106364392884,2026-02-17T22:29:33.775718+00:00,,,,더이탈리안클럽,서울특별시 송파구 잠실로 209
blueribbon,Kojacha,서울특별시 강남구 학동로97길 17,Seoul,South Korea,RIBBON_TWO,,,010-9023-7771,,2026,Kojacha,37.5208683828468,127.055215316615,2026-02-17T22:29:33.775718+00:00,,,,코자차,서울특별시 강남구 학동로97길 17
blueribbon,이치에,서울특별시 강남구 선릉로155길 23-3,Seoul,South Korea,RIBBON_TWO,,,070-4273-4087,,2026,,37.52534,127.0377,2026-02-17T22:29:33.775718+00:00,,,,이치에,서울특별시 강남구 선릉로155길 23-3
blueribbon,Imok SMOKE DINING,서울특별시 강남구 압구정로2길 6,Seoul,South Korea,RIBBON_TWO,,,0507-1341-4729,,2026,Imok SMOKE DINING,37.5210863385776,127.019138224359,2026-02-17T22:29:33.775718+00:00,,,,이목스모크다이닝,서울특별시 강남구 압구정로2길 6
blueribbon,Super PAN,서울특별시 강남구 논현로167길 15,Seoul,South Korea,RIBBON_TWO,,,02-515-3848,,2026,Super PAN,37.5244390021596,127.026839035907,2026-02-17T22:29:33.775718+00:00,,,,수퍼판,서울특별시 강남구 논현로167길 15
blueribbon,미가키,서울특별시 강남구 선릉로158길 14-2,Seoul,South Korea,RIBBON_TWO,,,0507-1343-5014,,2026,,37.5251906223084,127.04095242964,2026-02-17T22:29:33.775718+00:00,,,,미가키,서울특별시 강남구 선릉로158길 14-2
blueribbon,키이로,서울특별시 강남구 강남대로 652,Seoul,South Korea,RIBBON_TWO,,,070-4413-1160,,2026,,37.5195101291255,127.019106035326,2026-02-17T22:29:33.775718+00:00,,,,키이로,서울특별시 강남구 강남대로 652
blueribbon,당옥,서울특별시 강남구 강남대로162길 22,Seoul,South Korea,RIBBON_TWO,,,02-3443-1227,,2026,,37.520066,127.020428,2026-02-17T22:29:33.775718+00:00,,,,당옥,서울특별시 강남구 강남대로162길 22
blueribbon,KAPPO AKII,서울특별시 강남구 테헤란로 610,Seoul,South Korea,RIBBON_TWO,,,02-6203-8660,,2026,KAPPO AKII,37.5088229113126,127.064541844422,2026-02-17T22:29:33.775718+00:00,,,,갓포아키(삼성점),서울특별시 강남구 테헤란로 610
blueribbon,육통령(교대직영점),서울특별시 서초구 반포대로20길 69,Seoul,South Korea,RIBBON_TWO,,,0507-1379-8592,,2026,,37.4887950669684,127.013660090025,2026-02-17T22:29:33.775718+00:00,,,,육통령(교대직영점),서울특별시 서초구 반포대로20길 69
blueribbon,Yeong Dong Pochana,서울특별시 강남구 언주로148길 14,Seoul,South Korea,RIBBON_TWO,,,0507-1355-4883,,2026,Yeong Dong Pochana,37.5206301397046,127.036162554013,2026-02-17T22:29:33.775718+00:00,,,,영동포차나,서울특별시 강남구 언주로148길 14
blueribbon,무니,서울특별시 강남구 도산대로72길 16,Seoul,South Korea,RIBBON_TWO,,,02-511-1303 ,,2026,,37.5229398817454,127.045484539744,2026-02-17T22:29:33.775718+00:00,,,,무니,서울특별시 강남구 도산대로72길 16
blueribbon,MATER,서울특별시 강남구 언주로154길 16,Seoul,South Korea,RIBBON_TWO,,,02-518-5879,,2026,MATER,37.5232844070518,127.034648302789,2026-02-17T22:29:33.775718+00:00,,,,마테르,서울특별시 강남구 언주로154길 16
blueribbon,스시사이토쥬욘,서울특별시 강남구 압구정로75길 30,Seoul,South Korea,RIBBON_TWO,,,0507-1367-5476,,2026,,37.5275867130132,127.047760394029,2026-02-17T22:29:33.775718+00:00,,,,스시사이토쥬욘,서울특별시 강남구 압구정로75길 30
blueribbon,월화고기(보라매점),서울특별시 관악구 보라매로3길 16,Seoul,South Korea,RIBBON_TWO,,,02-888-7592 ,,2026,,37.4916283438844,126.926302976249,2026-02-17T22:29:33.775718+00:00,,,,월화고기(보라매점),서울특별시 관악구 보라매로3길 16
blueribbon,SICHUAN HOUSE,서울특별시 강남구 테헤란로87길 29,Seoul,South Korea,RIBBON_TWO,,,02-508-1320,,2026,SICHUAN HOUSE,37.50964,127.0579,2026-02-17T22:29:33.775718+00:00,,,,시추안하우스,서울특별시 강남구 테헤란로87길 29
blueribbon,MODERN NÜLANG,서울특별시 송파구 잠실로 209,Seoul,South Korea,RIBBON_TWO,,,02-3431-9666,,2026,MODERN NÜLANG,37.5138710747422,127.106364392884,2026-02-17T22:29:33.775718+00:00,,,,모던눌랑(잠실점),서울특별시 송파구 잠실로 209
blueribbon,배나무골오리집,서울특별시 서초구 마방로2길 12,Seoul,South Korea,RIBBON_TWO,,,02-571-5252,,2026,,37.473052,127.039139,2026-02-17T22:29:33.775718+00:00,,,,배나무골오리집,서울특별시 서초구 마방로2길 12
blueribbon,휴135다온반상,서울특별시 강남구 압구정로 165,Seoul,South Korea,RIBBON_TWO,,,02-545-0135,,2026,,37.5273661232786,127.027468526838,2026-02-17T22:29:33.775718+00:00,,,,휴135다온반상,서울특별시 강남구 압구정로 165
blueribbon,현우동,서울특별시 강남구 논현로149길 53,Seoul,South Korea,RIBBON_TWO,,,02-515-3622 ,,2026,,37.517039793687886,127.02430622206757,2026-02-17T22:29:33.775718+00:00,,,,현우동,서울특별시 강남구 논현로149길 53
blueribbon,홍명,서울특별시 강남구 논현로131길 10,Seoul,South Korea,RIBBON_TWO,,,02-548-2223,,2026,,37.51449,127.029443,2026-02-17T22:29:33.775718+00:00,,,,홍명,서울특별시 강남구 논현로131길 10
blueribbon,흑산도홍어,서울특별시 서초구 방배천로 40-2,Seoul,South Korea,RIBBON_TWO,,,02-584-1275 ,,2026,,37.4801,126.9827,2026-02-17T22:29:33.775718+00:00,,,,흑산도홍어,서울특별시 서초구 방배천로 40-2
blueribbon,황소곱창,서울특별시 관악구 관악로15길 39,Seoul,South Korea,RIBBON_TWO,,,02-875-7622 ,,2026,,37.4803175879078,126.95018578679264,2026-02-17T22:29:33.775718+00:00,,,,황소곱창,서울특별시 관악구 관악로15길 39
blueribbon,현복집,서울특별시 강남구 도산대로50길 14,Seoul,South Korea,RIBBON_TWO,,,02-511-6888 ,,2026,,37.521478,127.037326,2026-02-17T22:29:33.775718+00:00,,,,현복집,서울특별시 강남구 도산대로50길 14
blueribbon,près de moi,서울특별시 강남구 선릉로148길 52,Seoul,South Korea,RIBBON_TWO,,,0507-1466-1919,,2026,près de moi,37.522867715501,127.0438052815,2026-02-17T22:29:33.775718+00:00,,,,프레드므아청담,서울특별시 강남구 선릉로148길 52
blueribbon,Flavors,서울특별시 서초구 신반포로 176,Seoul,South Korea,RIBBON_TWO,,,02-6282-6268,,2026,Flavors,37.503934456230404,127.00241119724721,2026-02-17T22:29:33.775718+00:00,,,,플레이버즈,서울특별시 서초구 신반포로 176
blueribbon,한성칼국수,서울특별시 강남구 언주로148길 14,Seoul,South Korea,RIBBON_TWO,,,02-544-0540 ,,2026,,37.5206301397046,127.036162554013,2026-02-17T22:29:33.775718+00:00,,,,한성칼국수,서울특별시 강남구 언주로148길 14
blueribbon,PATISSERIE CREMIEL,서울특별시 서초구 양재천로21길 3,Seoul,South Korea,RIBBON_TWO,,,없음,,2026,PATISSERIE CREMIEL,37.4758044816939,127.039151097456,2026-02-17T22:29:33.775718+00:00,,,,크레미엘,서울특별시 서초구 양재천로21길 3
blueribbon,타마유라,서울특별시 서초구 신반포로 176,Seoul,South Korea,RIBBON_TWO,,,02-6282-6752,,2026,,37.503934456230404,127.00241119724721,2026-02-17T22:29:33.775718+00:00,,,,타마유라,서울특별시 서초구 신반포로 176
blueribbon,Toc Toc,서울특별시 강남구 학동로97길 41,Seoul,South Korea,RIBBON_TWO,,,0507-1478-3030,,2026,Toc Toc,37.522410597151854,127.05431282319448,2026-02-17T22:29:33.775718+00:00,,,,톡톡,서울특별시 강남구 학동로97길 41
blueribbon,ZENZERO,서울특별시 강남구 선릉로126길 14,Seoul,South Korea,RIBBON_TWO,,,02-543-1261,,2026,ZENZERO,37.5152700382785,127.043229960702,2026-02-17T22:29:33.775718+00:00,,,,젠제로,서울특별시 강남구 선릉로126길 14
blueribbon,ZEST,서울특별시 강남구 도산대로55길 26,Seoul,South Korea,RIBBON_TWO,,,010-3177-8801,,2026,ZEST,37.525227889754,127.040790451167,2026-02-17T22:29:33.775718+00:00,,,,제스트,서울특별시 강남구 도산대로55길 26
blueribbon,Exquisine,서울특별시 강남구 삼성로140길 6,Seoul,South Korea,RIBBON_TWO,,,02-542-6921,,2026,Exquisine,37.520999,127.049653,2026-02-17T22:29:33.775718+00:00,,,,익스퀴진,서울특별시 강남구 삼성로140길 6
blueribbon,중앙해장,서울특별시 강남구 영동대로86길 17,Seoul,South Korea,RIBBON_TWO,,,02-558-7905,,2026,,37.508245,127.065467,2026-02-17T22:29:33.775718+00:00,,,,중앙해장,서울특별시 강남구 영동대로86길 17
blueribbon,진미평양냉면,서울특별시 강남구 학동로 305-3,Seoul,South Korea,RIBBON_TWO,,,02-515-3469 ,,2026,,37.516107,127.03603,2026-02-17T22:29:33.775718+00:00,,,,진미평양냉면,서울특별시 강남구 학동로 305-3
blueribbon,정인면옥,서울특별시 영등포구 국회대로76길 10,Seoul,South Korea,RIBBON_TWO,,,02-2683-2615 ,,2026,,37.53071,126.9217,2026-02-17T22:29:33.775718+00:00,,,,정인면옥,서울특별시 영등포구 국회대로76길 10
blueribbon,쥬안,서울특별시 강남구 도산대로75길 24,Seoul,South Korea,RIBBON_TWO,,,02-512-4833 ,,2026,,37.5257986944472,127.045659927706,2026-02-17T22:29:33.775718+00:00,,,,쥬안,서울특별시 강남구 도산대로75길 24
blueribbon,y'east,서울특별시 강남구 언주로170길 26-6,Seoul,South Korea,RIBBON_TWO,,,070-8855-0470,,2026,y'east,37.526364756231,127.035549219304,2026-02-17T22:29:33.775718+00:00,,,,이스트,서울특별시 강남구 언주로170길 26-6
blueribbon,은화계,서울특별시 강남구 도산대로 152,Seoul,South Korea,RIBBON_TWO,,,02-542-9992,,2026,,37.5181618896329,127.025230865206,2026-02-17T22:29:33.775718+00:00,,,,은화계,서울특별시 강남구 도산대로 152
blueribbon,hulotte,서울특별시 강남구 선릉로148길 48,Seoul,South Korea,RIBBON_TWO,,,02-722-0689 ,,2026,hulotte,37.5227679418531,127.043405669306,2026-02-17T22:29:33.775718+00:00,,,,윌로뜨,서울특별시 강남구 선릉로148길 48
