source,name,address,city,country,category,cuisine,price,phone,url,year,latitude,longitude,captured_at
blueribbon,하카타나카,"50, Wausan-ro 23-gil, Mapo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,일식,,02-332-3207,,2026,37.55499,126.9237,2026-02-13T04:46:23.305211+00:00
blueribbon,하하,"28, Saechang-ro, Mapo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"중식, 중국만두, 일반중식",,02-706-0212,https://blog.naver.com/jinhyukpark,2026,37.541624,126.952919,2026-02-13T04:46:23.305211+00:00
blueribbon,한뫼촌,"24-4, Bukchon-ro, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(일반한식), 한정식",,02-766-5539,,2026,37.578944,126.985564,2026-02-13T04:46:23.305211+00:00
blueribbon,한성돈까스,"10 Gangnam-daero 97-gil, Seocho-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"기타, 돈가스",,02-540-7054,http://hansungdongas.com/,2026,37.5147588693048,127.019094304612,2026-02-13T04:46:23.305211+00:00
blueribbon,한성옥,"42-1, Sambong-ro, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(탕/국/찌개/전골), 설렁탕, 꼬리곰탕",,02-735-8121,,2026,37.57244,126.9794,2026-02-13T04:46:23.305211+00:00
blueribbon,한우리,"304 Dosan-daero, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"기타, 샤브샤브, 한식(육류), 소고기구이",,02-545-3334,http://www.hwrfood.com/,2026,37.5211495474917,127.034729328677,2026-02-13T04:46:23.305211+00:00
blueribbon,한우면개나리(압구정본점),"17 Apgujeong-ro 30-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(육류), 소고기구이",,02-547-0325,,2026,37.5263301884169,127.029553686621,2026-02-13T04:46:23.305211+00:00
blueribbon,함스브로트과자점,"483, Dobong-ro, Dobong-gu, Seoul",Seoul,South Korea,RIBBON_ONE,베이커리,,02-996-4488,,2026,37.648898,127.034519,2026-02-13T04:46:23.305211+00:00
blueribbon,해남천일관,"36-1, Banpo-daero 39-gil, Seocho-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(일반한식), 한정식",,02-568-7775,https://haenamcheonilgwan.kr/,2026,37.4986606964681,127.001972587035,2026-02-13T04:46:23.305211+00:00
blueribbon,해동복국(동여의도점),"22 Yeouidaebang-ro 67-gil, Yeongdeungpo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(어패류), 복",,02-783-6011,,2026,37.5207013372117,126.929997650238,2026-02-13T04:46:23.305211+00:00
blueribbon,해월,"24 Eonju-ro 150-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 일식오마카세",,0507-1377-3751,,2026,37.5213133462612,127.036240598407,2026-02-13T04:46:23.305211+00:00
blueribbon,향미,"193, Seongmisan-ro, Mapo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"중식, 중국만두, 대만식중식",,02-333-2943,,2026,37.562858,126.926699,2026-02-13T04:46:23.305211+00:00
blueribbon,헬카페로스터즈,"76, Bogwang-ro, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"카페/커피/티, 커피전문점",,070-7604-3456,http://www.hellcafe.co.kr/,2026,37.53031,126.997,2026-02-13T04:46:23.305211+00:00
blueribbon,형제갈비,"2, Myeongmul 1-gil, Seodaemun-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(육류), 소갈비, 소불고기",,02-365-0001,,2026,37.55788,126.937344,2026-02-13T04:46:23.305211+00:00
blueribbon,혜장국,"4, Sapyeong-daero 56-gil, Seocho-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(탕/국/찌개/전골), 육개장, 한식(육류), 소불고기, 수육",,02-595-3339,,2026,37.5034603568189,127.022680491549,2026-02-13T04:46:23.305211+00:00
blueribbon,혜화칼국수,"13, Changgyeonggung-ro 35-gil, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(면류), 칼국수, 한식(육류), 수육, 한식(어패류), 문어",,02-743-8212,,2026,37.58651,127.0015,2026-02-13T04:46:23.305211+00:00
blueribbon,호미관,"13, Jong-ro 5-gil, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식주점, 이자카야",,02-723-5651,,2026,37.570994,126.980451,2026-02-13T04:46:23.305211+00:00
blueribbon,호원당,"26, Apgujeong-ro 34-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"디저트/스위트, 떡",,02-511-0855,http://www.howondang.co.kr/index.php,2026,37.526336,127.030513,2026-02-13T04:46:23.305211+00:00
blueribbon,호호식당,"35, Daehak-ro 9-gil, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 일본가정식",,02-741-2384,https://hohosikdang.com/,2026,37.58190337889023,127.00003622828625,2026-02-13T04:46:23.305211+00:00
blueribbon,홍복,"73-3, Namdaemunsijang-gil, Jung-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"중식, 일반중식",,02-755-7633,,2026,37.56098778646127,126.9800121050206,2026-02-13T04:46:23.305211+00:00
blueribbon,화춘옥청담,"15 Dosan-daero 50-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(육류), 소갈비",,02-511-1945,https://www.hwachoonok.com/,2026,37.5214834460024,127.037710249005,2026-02-13T04:46:23.305211+00:00
blueribbon,황금콩밭,"9 Mapo-daero 16-gil, Mapo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(일반한식), 두부, 한식(육류), 보쌈",,02-313-2952,,2026,37.5509656114371,126.956732003277,2026-02-13T04:46:23.305211+00:00
blueribbon,황생가칼국수,"78, Bukchon-ro 5-gil, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(면류), 칼국수, 만두, 한식(육류), 수육",,02-739-6334,,2026,37.58006,126.9806,2026-02-13T04:46:23.305211+00:00
blueribbon,황푸차이나,"1590, Yangjae-daero, Gangdong-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"중식, 일반중식",,02-442-1211,,2026,37.5474482522073,127.143698245033,2026-02-13T04:46:23.305211+00:00
blueribbon,회현식당,"9-8, Toegye-ro 2-gil, Jung-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 일본가정식, 일식주점, 이자카야",,02-318-8011,,2026,37.557010458319,126.977683897926,2026-02-13T04:46:23.305211+00:00
blueribbon,효도치킨(광화문점),"21-1 Sajik-ro 8-gil, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(가금류), 프라이드치킨",,02-737-0628,http://www.hyodochicken.net/,2026,37.5746362867009,126.971058563556,2026-02-13T04:46:23.305211+00:00
blueribbon,효뜨,"35 Hangang-daero 38-gil, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"아시아식, 베트남식",,02-794-0526,,2026,37.5287707660887,126.970222478429,2026-02-13T04:46:23.305211+00:00
blueribbon,후암편백,"57-1, Huam-ro, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 편백찜, 일식샤부샤부",,02-318-2208,,2026,37.55101137211389,126.976891369992,2026-02-13T04:46:23.305211+00:00
blueribbon,흐붓,"62-8 Itaewon-ro 54-gil, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"기타, 퓨전",,,,2026,37.5355500471467,127.000687232302,2026-02-13T04:46:23.305211+00:00
blueribbon,흥진옥,"19-12, Jong-ro 5-gil, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"한식(탕/국/찌개/전골), 선지해장국, 뼈다귀해장국",,02-732-2214,,2026,37.571359,126.98026,2026-02-13T04:46:23.305211+00:00
blueribbon,히까리,"506, Gangnam-daero, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식주점, 이자카야, 일식, 스시",,0507-1392-8793,,2026,37.50742,127.0235,2026-02-13T04:46:23.305211+00:00
blueribbon,히노야마,"349, Mokdongseo-ro, Yangcheon-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 일식우동",,0507-1305-8667,,2026,37.517373,126.865309,2026-02-13T04:46:23.305211+00:00
blueribbon,히노키공방,"3, Sinchon-ro 14an-gil, Mapo-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"일식, 일본가정식",,010-8347-2979,http://blog.naver.com/hinokichef,2026,37.55446,126.9333,2026-02-13T04:46:23.305211+00:00
blueribbon,히키니쿠토코메도산,"21 Seolleung-ro 155-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_ONE,"기타, 함박스테이크",,02-545-1129,,2026,37.5254955370963,127.037938072114,2026-02-13T04:46:23.305211+00:00
blueribbon,권숙수,"37, Apgujeong-ro 80-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_THREE,"한식(일반한식), 모던한식",,0507-1354-6268,http://kwonsooksoo.com,2026,37.524328,127.043571,2026-02-13T04:46:23.305211+00:00
blueribbon,다이닝마,"8, Eonju-ro 152-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_THREE,"중식, 일반중식",,02-518-7400,,2026,37.52249740233286,127.03426739117289,2026-02-13T04:46:23.305211+00:00
blueribbon,BLT스테이크,"279, Cheonggyecheon-ro, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"기타, 스테이크",,02-2276-3330,https://www.bltsteak.jwmarriottdongdaemun.com/,2026,37.57044961338216,127.00874326329739,2026-02-13T04:46:23.305211+00:00
blueribbon,JL디저트바,"7-2 Daesagwan-ro 31-gil, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"디저트/스위트, 라이브디저트",,02-543-6140,http://www.jldessertbar.com,2026,37.5339030611536,127.005723679677,2026-02-13T04:46:23.305211+00:00
blueribbon,가담,"35, Eonju-ro 167-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"중식, 일반중식",,02-545-5163,,2026,37.5263661402159,127.030258157623,2026-02-13T04:46:23.305211+00:00
blueribbon,강남진해장,"11, Teheran-ro 5-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(탕/국/찌개/전골), 선지해장국",,02-557-2662,,2026,37.49949430360649,127.02926287275582,2026-02-13T04:46:23.305211+00:00
blueribbon,갯바위,"13, Nambusunhwan-ro 216-gil, Gwanak-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(어패류), 대구탕",,02-878-7728,,2026,37.48083,126.9491,2026-02-13T04:46:23.305211+00:00
blueribbon,경인미술관전통다원,"11-4, Insadong 10-gil, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"카페/커피/티, 전통차전문점",,02-730-6305,,2026,37.57451,126.9856,2026-02-13T04:46:23.305211+00:00
blueribbon,고도식,"28, Baekjegobun-ro 45-gil, Songpa-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(육류), 돼지고기구이, 소고기구이",,02-422-8692,,2026,37.510353720640786,127.10865792523055,2026-02-13T04:46:23.305211+00:00
blueribbon,고래불,"62, Nonhyeon-ro 79-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(어패류), 생선회, 고래",,02-556-3677,,2026,37.49624,127.0339,2026-02-13T04:46:23.305211+00:00
blueribbon,곰바위,"10, Yeongdong-daero 115-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(육류), 소고기구이, 소곱창",,02-511-0068,http://www.gbw.co.kr/,2026,37.51488,127.0588,2026-02-13T04:46:23.305211+00:00
blueribbon,교다이야,"39, Seongji-gil, Mapo-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"일식, 일식우동",,02-2654-2645,,2026,37.54682,126.9132,2026-02-13T04:46:23.305211+00:00
blueribbon,구스테이크528,"108, Apgujeong-ro, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"기타, 스테이크",,02-511-0917,,2026,37.52288,127.0206,2026-02-13T04:46:23.305211+00:00
blueribbon,구찌오스테리아 다 마시모보투라 서울,"462 Apgujeong-ro, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,이탈리아식,,02-795-1119,https://gucciosteria.com/ko/seoul,2026,37.5250692655256,127.046525926229,2026-02-13T04:46:23.305211+00:00
blueribbon,그릴데미그라스,"50, Samil-daero 2-gil, Jung-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"기타, 경양식",,02-723-1233,,2026,37.560088148067926,126.9911266583733,2026-02-13T04:46:23.305211+00:00
blueribbon,금돼지식당,"149, Dasan-ro, Jung-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(육류), 돼지고기구이",,0507-1307-8750,https://blog.naver.com/goldpig1982,2026,37.55709299058367,127.01166616636434,2026-02-13T04:46:23.305211+00:00
blueribbon,금룡,"177, Walkerhill-ro, Gwangjin-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"중식, 광동식중식",,02-6330-9040,https://www.walkerhill.com/grandwalkerhillseoul/dining/Geumryong,2026,37.55863008236035,127.1117068379481,2026-02-13T04:46:23.305211+00:00
blueribbon,기꾸,"112, Donggwang-ro 1-gil, Seocho-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"일식, 스시",,02-525-6530,,2026,37.497127,126.985225,2026-02-13T04:46:23.305211+00:00
blueribbon,기욤,"17, Seolleung-ro 152-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"베이커리, 디저트/스위트, 디저트전문점",,02-512-6701,,2026,37.52405,127.0411,2026-02-13T04:46:23.305211+00:00
blueribbon,김씨부인,"8 Seorae-ro 1-gil, Seocho-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"디저트/스위트, 한식디저트, 한과",,02-532-5327,,2026,37.4962577972563,126.997750985843,2026-02-13T04:46:23.305211+00:00
blueribbon,김영모과자점,"403 Hyoryeong-ro, Seocho-gu, Seoul",Seoul,South Korea,RIBBON_TWO,베이커리,,02-2055-1983,https://www.k-bread.com/,2026,37.4889155854443,127.027749222342,2026-02-13T04:46:23.305211+00:00
blueribbon,김인복의광평(삼성본점),"45 Yeongdong-daero 106-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(면류), 평양냉면",,02-561-9990,,2026,37.5143594876356,127.064878819823,2026-02-13T04:46:23.305211+00:00
blueribbon,까델루뽀,"5-5, Jahamun-ro 16-gil, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"이탈리아식, 파스타",,02-734-5233,,2026,37.58179,126.9714,2026-02-13T04:46:23.305211+00:00
blueribbon,까사델비노,"43, Seolleung-ro 162-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"바, 와인바",,02-542-8003,,2026,37.526291,127.044077,2026-02-13T04:46:23.305211+00:00
blueribbon,깡통만두,"5-6, Bukchon-ro 2-gil, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(면류), 만둣국, 칼국수, 비빔국수",,02-794-4243,,2026,37.57811,126.9861,2026-02-13T04:46:23.305211+00:00
blueribbon,꼼모아,"29 Seolleung-ro 135-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"프랑스식, 프렌치비스트로",,02-6958-5330,,2026,37.5181990350542,127.038222826352,2026-02-13T04:46:23.305211+00:00
blueribbon,뀌쏭82,"167, Yangjaecheon-ro, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,프랑스식,,02-529-3582,,2026,37.48158,127.0447,2026-02-13T04:46:23.305211+00:00
blueribbon,나무사이로내자,"21, Sajik-ro 8-gil, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"카페/커피/티, 커피전문점",,070-7590-0885,http://www.namusairo.com,2026,37.5746,126.971,2026-02-13T04:46:23.305211+00:00
blueribbon,나인스게이트,"106 Sogong-ro, Jung-gu, Seoul",Seoul,South Korea,RIBBON_TWO,미국식,,02-317-0366,https://www.josunhotel.com/hotel/westinSeoul.do,2026,37.5644841324893,126.980184460247,2026-02-13T04:46:23.305211+00:00
blueribbon,나폴레옹과자점,"7, Seongbuk-ro, Seongbuk-gu, Seoul",Seoul,South Korea,RIBBON_TWO,베이커리,,02-742-7421,http://napoleonbakery.co.kr,2026,37.58889,127.0051,2026-02-13T04:46:23.305211+00:00
blueribbon,다로베,"51 Seoulsup-gil, Seongdong-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"이탈리아식, 피자",,02-465-3666,,2026,37.5482551887323,127.04312859809,2026-02-13T04:46:23.305211+00:00
blueribbon,다만프레르,"136, Sejong-daero, Jung-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"카페/커피/티, 홍차전문점",,02-6730-1323,http://www.dammann.kr/,2026,37.56842249719518,126.9782578910947,2026-02-13T04:46:23.305211+00:00
blueribbon,당옥,"22, Gangnam-daero 162-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"디저트/스위트, 일본디저트",,02-3443-1227,,2026,37.520066,127.020428,2026-02-13T04:46:23.305211+00:00
blueribbon,대려도,"118, Yeoksam-ro, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"중식, 일반중식",,02-555-0550,http://www.daeryudo.com,2026,37.493389,127.032278,2026-02-13T04:46:23.305211+00:00
blueribbon,대성집,"5, Sajik-ro, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(탕/국/찌개/전골), 도가니탕, 선지해장국, 한식(육류), 수육",,02-735-4259,,2026,37.57269,126.960904,2026-02-13T04:46:23.305211+00:00
blueribbon,대치정육식당,"450, Yeoksam-ro, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(육류), 소고기구이, 돼지고기구이",,02-557-0883,,2026,37.502187,127.056394,2026-02-13T04:46:23.305211+00:00
blueribbon,댓잎갈비,"2, Seobinggo-ro 91-gil, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(육류), 소갈비, 돼지갈비",,02-796-3355,,2026,37.524733243328555,127.00170595433845,2026-02-13T04:46:23.305211+00:00
blueribbon,더라운드,"37, Seolleung-ro 148-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"중식, 일반중식, 딤섬, 북경오리",,02-545-4448,,2026,37.522977,127.042515,2026-02-13T04:46:23.305211+00:00
blueribbon,더레스토랑,"54, Samcheong-ro, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_TWO,프랑스식,,02-735-8441,http://www.therestaurant.co.kr/,2026,37.58069,126.9805,2026-02-13T04:46:23.305211+00:00
blueribbon,더마고그릴,"176, Sinbanpo-ro, Seocho-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"기타, 그릴, 스테이크",,02-6282-6760,https://www.marriott.co.kr/hotels/hotel-information/restaurant/details/seljw-jw-marriott-hotel-seoul/6409189/,2026,37.504147,127.004603,2026-02-13T04:46:23.305211+00:00
blueribbon,더이탈리안클럽,"209, Jamsil-ro, Songpa-gu, Seoul",Seoul,South Korea,RIBBON_TWO,이탈리아식,,0507-1330-3238,,2026,37.5138710747422,127.106364392884,2026-02-13T04:46:23.305211+00:00
blueribbon,더파크뷰,"249, Dongho-ro, Jung-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"기타, 뷔페",,02-2230-3374,https://www.shilla.net/seoul/dining/viewDining.do?contId=PAR#ad-image-0,2026,37.55698,127.0059,2026-02-13T04:46:23.305211+00:00
blueribbon,덱스터,"13, Samseong-ro 149-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"프랑스식, 바, 와인바",,02-540-4761,,2026,37.52319959376904,127.04653042140113,2026-02-13T04:46:23.305211+00:00
blueribbon,두가헌,"14, Samcheong-ro, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"프랑스식, 바, 와인바",,02-3210-2100,http://www.dugahun.com,2026,37.577089,126.980272,2026-02-13T04:46:23.305211+00:00
blueribbon,두레,"30, Samcheong-ro, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(일반한식), 한정식",,02-732-2919,,2026,37.5786280284849,126.980087994867,2026-02-13T04:46:23.305211+00:00
blueribbon,두레유,"84 Pyeongchangmunhwa-ro, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(일반한식), 모던한식, 뉴코리안",,02-743-2468,http://www.dooreyoo.com/,2026,37.6065673142822,126.970504064967,2026-02-13T04:46:23.305211+00:00
blueribbon,듀자미,"28, Dosan-daero 11-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"디저트/스위트, 디저트전문점",,02-3443-0030,,2026,37.51933,127.0226,2026-02-13T04:46:23.305211+00:00
blueribbon,드레스덴그린,"420, Dosan-daero, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,컨템포러리,,02-6205-0329,http://dresdengreenseoul.com/kr,2026,37.5230546690263,127.042083071774,2026-02-13T04:46:23.305211+00:00
blueribbon,딥블루레이크,"11, Poeun-ro 6-gil, Mapo-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"카페/커피/티, 커피전문점",,02-333-8532,http://www.deepbluelakecoffee.com,2026,37.555775,126.905635,2026-02-13T04:46:23.305211+00:00
blueribbon,따뚱,"6, Gangnam-daero 107-gil, Seocho-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"중식, 북경식중식, 일반중식, 북경오리",,02-6710-1888,http://www.riversidehotel.co.kr/restaurant/restaurant02.php,2026,37.51853,127.0181,2026-02-13T04:46:23.305211+00:00
blueribbon,뜨락,"13-3, Yeongdong-daero 142-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(육류), 소고기구이",,02-543-2987,,2026,37.5244,127.0555,2026-02-13T04:46:23.305211+00:00
blueribbon,라세느,"30, Eulji-ro, Jung-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"기타, 뷔페",,02-317-7171,https://www.lottehotel.com/seoul-hotel/ko/dining/restaurant-la-seine.html,2026,37.56534,126.981,2026-02-13T04:46:23.305211+00:00
blueribbon,라싸브어,"24, Seorae-ro, Seocho-gu, Seoul",Seoul,South Korea,RIBBON_TWO,프랑스식,,02-591-6713,,2026,37.49705,126.9985,2026-02-13T04:46:23.305211+00:00
blueribbon,라연,"249, Dongho-ro, Jung-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(일반한식), 모던한식",,02-2230-3367,https://www.shilla.net/seoul/dining/viewDining.do?contId=KRN#ad-image-0,2026,37.55698,127.0059,2026-02-13T04:46:23.305211+00:00
blueribbon,라쿠치나,"10, Hoenamu-ro 44-gil, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"이탈리아식, 파스타",,02-794-6006,http://www.la-cucina.co.kr,2026,37.540522,126.996446,2026-02-13T04:46:23.305211+00:00
blueribbon,레스토랑에빗,"10-5 Dosan-daero 45-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,컨템포러리,,070-4231-1022,https://www.restaurantevett.com/,2026,37.5234326965405,127.036202029788,2026-02-13T04:46:23.305211+00:00
blueribbon,레스토랑오늘,"60 Jangmun-ro, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(일반한식), 모던한식",,02-792-1054,https://www.restaurantoneul.com/,2026,37.5263443616406,126.996046467614,2026-02-13T04:46:23.305211+00:00
blueribbon,레스토랑온,"42, Dosan-daero 92-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,프랑스식,,02-547-0467,,2026,37.521946,127.049384,2026-02-13T04:46:23.305211+00:00
blueribbon,로리스더프라임립,"411, Seocho-daero, Seocho-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"기타, 스테이크",,0507-1402-2800,http://lawrys.kr,2026,37.49778,127.0262,2026-02-13T04:46:23.305211+00:00
blueribbon,류니끄,"8-1 Dosan-daero 45-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"컨템포러리, 분자요리",,02-546-9279,http://www.ryunique.co.kr,2026,37.522953871348,127.036013446545,2026-02-13T04:46:23.305211+00:00
blueribbon,르빵,"12, Baekjegobun-ro 41-gil, Songpa-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"베이커리, 디저트/스위트, 디저트전문점",,02-420-7004,,2026,37.5072078494456,127.10818286753653,2026-02-13T04:46:23.305211+00:00
blueribbon,르챔버,"42, Dosan-daero 55-gil, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"바, 칵테일바, 위스키바",,010-9903-3790,,2026,37.52622,127.0411,2026-02-13T04:46:23.305211+00:00
blueribbon,리스토란테에오,"108, Yeoui-daero, Yeongdeungpo-gu, Seoul",Seoul,South Korea,RIBBON_TWO,이탈리아식,,02-3277-0651,,2026,37.5251913154781,126.929112756574,2026-02-13T04:46:23.305211+00:00
blueribbon,리치몬드과자점,"86, World Cup buk-ro, Mapo-gu, Seoul",Seoul,South Korea,RIBBON_TWO,베이커리,,02-325-0221,,2026,37.56141,126.9156,2026-02-13T04:46:23.305211+00:00
blueribbon,마루심,"10, Gomurae-ro 10-gil, Seocho-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"일식, 일식장어",,02-592-8998,http://marusim.co.kr/,2026,37.50186,127.0105,2026-02-13T04:46:23.305211+00:00
blueribbon,마마리다이닝,"10, Gukjegeumyung-ro, Yeongdeungpo-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(일반한식), 모던한식, 퓨전한식",,02-6137-9665,,2026,37.5251775245928,126.924876706923,2026-02-13T04:46:23.305211+00:00
blueribbon,마얘,"14, Sapyeong-daero 22-gil, Seocho-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"디저트/스위트, 디저트전문점",,02-749-1411,,2026,37.4989604535524,126.99760965781,2026-02-13T04:46:23.305211+00:00
blueribbon,마포옥,"312, Tojeong-ro, Mapo-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(탕/국/찌개/전골), 설렁탕, 한식(육류), 수육",,02-716-6661,,2026,37.53988,126.9433,2026-02-13T04:46:23.305211+00:00
blueribbon,만두집,"338, Apgujeong-ro, Gangnam-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(면류), 만둣국",,02-544-3710,,2026,37.52789,127.0389,2026-02-13T04:46:23.305211+00:00
blueribbon,만발,"32, Seocho-daero 29-gil, Seocho-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(육류), 소고기구이",,02-535-7456,,2026,37.489557,126.995052,2026-02-13T04:46:23.305211+00:00
blueribbon,메쉬커피,"43, Seoulsup-gil, Seongdong-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"카페/커피/티, 커피전문점",,02-464-7078,,2026,37.54808,127.04244,2026-02-13T04:46:23.305211+00:00
blueribbon,메종루블랑,"19-22 Hangang-daero 15-gil, Yongsan-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"프랑스식, 프렌치비스트로",,0507-1417-2040,,2026,37.5256854191743,126.96275666622,2026-02-13T04:46:23.305211+00:00
blueribbon,메종엠오,"22, Bangbae-ro 26-gil, Seocho-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"디저트/스위트, 구움과자, 디저트전문점",,070-4239-3335,http://www.maisonmo.com,2026,37.489277,126.994082,2026-02-13T04:46:23.305211+00:00
blueribbon,명륜손칼국수,"45-5, Hyehwa-ro, Jongno-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(면류), 칼국수, 한식(어패류), 문어, 한식(육류), 수육",,02-742-8662,,2026,37.58939,126.9989,2026-02-13T04:46:23.305211+00:00
blueribbon,명인밥상,"155, Songi-ro, Songpa-gu, Seoul",Seoul,South Korea,RIBBON_TWO,"한식(일반한식), 한정식, 일반한식",,02-409-3355,,2026,37.4933167175702,127.125036887944,2026-02-13T04:46:23.305211+00:00
