Neighborhood,Category,Restaurant Name,Score,Award Level,Justification,Description EN,Description KO,Kakao URL,Latitude,Longitude,Auditor Comments,Rating Justified,Auditor Reason,Needs Manual Review,Upgrade Recommended,Reclassify Eligible,AI Justification,Sponsored Ratio,Guide Description,Guide Description KO
서초동,수제맥주,조가홍닭 남부터미널점,89,2 Neon Hearts,Supreme Court Overruled: Authentic customer receipts revealed major flaws (service/taste/hygiene). Revoked.,"This spot masterfully delivers on its promise of old-school fried chicken, boasting crispy, juicy bites and a nostalgic atmosphere. With friendly owners and a curated craft beer selection, it's a consistently popular neighborhood gem offering great value.","이 곳은 바삭하고 촉촉한 옛날 치킨의 맛을 완벽하게 재현하며 향수를 불러일으키는 분위기를 자랑합니다. 친절한 사장님과 엄선된 수제맥주 라인업으로, 꾸준히 사랑받는 동네 맛집이자 훌륭한 가성비를 제공합니다.",http://place.map.kakao.com/26855997,37.48573955,127.0145801,"The reviews are overwhelmingly positive, praising the delicious chicken and congee, the proper seasoning, and the reasonable prices. However, there is a slight contradiction between the high score (90/100) and some reviewers' comments about the portion size being more than enough for a small group (like two people). Despite this, the majority of the reviews highlight the good food and affordable prices, warranting a higher score.",No,"The AI's score is high but the portion size is mentioned as a potential issue, which is not typically considered in a 90/100 score.",false,True,False,"The initial 0/100 score was clearly erroneous. Customer reviews consistently praise the restaurant's old-school chimaek experience, well-executed fried and seasoned chicken, excellent value, and strong local popularity, indicating high consistency and quality. The concern about portion size is not supported by the reviews, which generally indicate good value.",1/10 sponsored,"조가홍닭 남부터미널점 delivers a masterfully executed old-school chimaek experience, boasting crispy, juicy fried chicken that evokes a nostalgic charm. This consistently popular neighborhood gem pairs its well-executed chicken with a curated craft beer selection, all offered with friendly service and excellent value.",조가홍닭 남부터미널점은 바삭하고 육즙 가득한 옛날식 치킨으로 향수를 불러일으키는 치맥 경험을 선사합니다. 꾸준히 사랑받는 이 동네 맛집은 엄선된 수제 맥주와 훌륭한 가치를 친절한 서비스와 함께 제공합니다.
성수동,치킨,태성골뱅이 성수점,85,1 Neon Heart,Supreme Court Overruled: Authentic customer receipts revealed major flaws (service/taste/hygiene). Revoked.,"This establishment masterfully blends the unexpected duo of fresh whelk and crispy chicken, delivering exceptional flavor and value. With a chef's personal touch and a loyal following, it's a testament to consistent quality.",신선한 골뱅이와 바삭한 치킨의 이색적인 조합으로 맛과 가성비 모두를 잡았습니다. 주인의 정성스러운 손길과 단골들의 지지가 꾸준한 품질을 증명하는 곳입니다.,http://place.map.kakao.com/2131717888,37.54686026,127.0455222,"The restaurant received positive feedback with enthusiastic reviews praising the food quality, variety, and service. The only slight nitpick was about the price being a bit higher than expected for the value provided. There were no explicit complaints about bad food or staff behavior, and the overall experience seems to have been very satisfying.",No,"Despite the high AI score, the customer receipts contain a few minor points of criticism, which are outweighed by the overwhelming positive feedback. The restaurant's value proposition seems to have been well-received.",false,False,False,"The initial score of 0/100 was demonstrably incorrect. Customer reviews consistently highlight fresh, high-quality ingredients, skilled preparation of both conch and chicken, and excellent value, particularly for group dining. The restaurant's multi-level, multi-concept space also provides a unique and well-received personality.",1/7 sponsored,"Taeseong Golbaengi Seongsujeom masterfully blends the unexpected duo of fresh whelk and crispy chicken, delivering exceptional flavor and value. Celebrated for its consistently high-quality ingredients, skilled preparation, and a unique multi-level, multi-concept space, it is an excellent choice, particularly for group dining.","태성골뱅이 성수점은 신선한 골뱅이와 바삭한 치킨의 예상치 못한 조화를 능숙하게 선보이며, 탁월한 맛과 가치를 선사합니다. 일관된 고품질 재료와 숙련된 조리법, 그리고 독특한 다층적 복합 공간은 특히 단체 식사에 훌륭한 선택이 됩니다."
서교동,국밥,육전국밥 홍대점,87,1 Neon Heart,Supreme Court Overruled: Authentic customer receipts revealed major flaws (service/taste/hygiene). Revoked.,"While the signature Yukjeon Gukbap offers a unique twist with its rich broth and fresh ingredients, claims of value and consistency are difficult to verify. A solid local option, but not a destination.","진한 국물과 신선한 재료로 육전 국밥이라는 독특한 시그니처 메뉴를 선보이지만, 가성비와 일관성에 대한 주장은 검증하기 어렵습니다. 훌륭한 동네 맛집이지만, 일부러 찾아갈 정도는 아닙니다.",http://place.map.kakao.com/2089143115,37.55614841101643,126.92560819621332,"The reviews contain multiple negative points such as the menu being unfamiliar, the chicken being bland, the portion being small, and the staff not cleaning the kiosk screen, which results in poor readability. The customer also mentioned not liking the chicken dish, preferring the beef dish, and found the food tasteless. There are also criticisms regarding the price and the cleanliness of the restaurant.",No,"The reviews highlight multiple issues including unfamiliarity with the menu, tasteless chicken dish, small portion, unclean kiosk screen, and uncleanliness of the restaurant. These negative points significantly outweigh the positive ones and indicate a failing review.",false,False,False,"The original score of 0/100 was unfounded. Customer reviews consistently praise the restaurant's fresh ingredients, skilled preparation of diverse dishes like yukjeon and gomtang, generous portions, and remarkable consistency across its branches, making it a popular 24-hour spot for both locals and tourists.",0/10 sponsored,"육전국밥 홍대점 (Yukjeon Gukbap Hongdae Branch) offers a unique twist on its signature Yukjeon Gukbap, featuring a rich broth and fresh ingredients. Beyond the namesake dish, guests enjoy skillfully prepared yukjeon and gomtang, noted for their generous portions and remarkable consistency. This popular 24-hour spot is a solid choice for those seeking authentic flavors.","육전국밥 홍대점은 시그니처 육전국밥의 독특한 변주를 선보이며, 깊은 육수와 신선한 재료가 돋보입니다. 대표 메뉴 외에도 육전과 곰탕 등 다양한 요리를 숙련된 솜씨로 준비하며, 넉넉한 양과 뛰어난 일관성을 자랑합니다. 24시간 운영되어 현지인과 관광객 모두에게 사랑받는 이곳은 든든한 한 끼를 위한 훌륭한 선택입니다."
연남동,국밥,월강부산돼지국밥,79,,"The score of 84 reflects excellent ingredient quality, good value, and strong consistency, though the broth's flavor profile, while clean, did not fully capture the essence of a true Busan-style 돼지국밥.","Wolgang Busan Dwaeji Gukbap offers tender, high-quality domestic pork and generous portions, making it a popular Yeonnam-dong staple. While the suyuk impresses, the broth, though clean, leans too mild and lacks the distinctive depth expected of a true Busan 돼지국밥.","월강부산돼지국밥은 부드러운 국내산 고기와 푸짐한 양으로 연남동의 인기 명소로 자리매김했습니다. 수육은 훌륭하지만, 국물은 맑고 깔끔함에도 불구하고 부산 돼지국밥 특유의 깊고 진한 맛이 다소 부족합니다.",http://place.map.kakao.com/14822702,37.5615993978453,126.924122347757,"The reviews indicate enthusiasm and satisfaction with the food, but also mention minor issues such as the food being slightly different compared to the initial taste and the possibility of self-refilling condiments, which is seen as a positive aspect. However, the AI score is significantly higher (84/100) compared to the customer feedback, suggesting room for improvement.",No,"The AI score of 84/100 is lower than the reviews, which seem to be more positive and detailed. The AI score could be improved by addressing minor inconsistencies in the food and providing more information about self-refilling condiments in the reviews.",false,False,False,"The original score was too high. While the restaurant shows strong consistency and a clean environment, the broth is frequently described as bland, requiring significant self-seasoning, and the lean meat can be dry. There are also notable inconsistencies in the reported quantity of meat in the gukbap and persistent criticisms regarding the quality of side dishes.",0/10 sponsored,"A beloved Yeonnam-dong staple, Wolgang Busan Dwaeji Gukbap consistently offers generous portions of tender, high-quality domestic pork. With its impressive suyuk and a clean broth, it provides excellent value for a satisfying gukbap experience.","연남동의 사랑받는 명소인 월강부산돼지국밥은 부드럽고 질 좋은 국내산 돼지고기를 푸짐하게, 한결같이 제공합니다. 인상적인 수육과 깔끔한 국물로 만족스러운 국밥 경험과 훌륭한 가치를 선사합니다."
망원동,국밥,전주가콩나물국밥전문점 망원역점,76,,Supreme Court Overruled: Authentic customer receipts revealed major flaws (service/taste/hygiene). Revoked.,"While offering a commendable array of affordable, well-prepared dishes, this establishment lacks a distinctive culinary voice, settling for reliable utility over unique artistry. It's a solid choice for everyday needs but doesn't inspire a gastronomic pilgrimage.","합리적인 가격에 다양한 메뉴를 준수하게 선보이지만, 독창적인 셰프의 개성이나 특별한 미식 경험을 제공하지는 못합니다. 일상적인 식사로는 훌륭하나, 미식 탐방을 위한 목적지로는 아쉽습니다.",http://place.map.kakao.com/443552359,37.55706744686931,126.9089195140603,"The majority of the reviews point out issues such as staff being not friendly enough, the food being a bit less than expected, and the noise level during meal times. However, there were some positive comments as well, like the food being very tasty and reasonably priced.",No,"Despite the positive aspects mentioned, the negative points from multiple reviews outweigh the few positive ones. The issues with staff attitude and dining environment are significant enough to justify a lower score.",false,False,False,"The original score of 0/100 was unfounded. This restaurant consistently offers exceptional value with its low prices and generous portions, and several dishes, including the kalguksu, galbi mandu, and seafood soft tofu stew, receive specific praise for their flavor and execution, making it a reliable 24-hour option for the community.",1/7 sponsored,"Offering exceptional value with generous portions, this 24-hour spot in Mangwon-dong is a reliable choice for everyday dining. Guests consistently praise the flavorful kalguksu, galbi mandu, and seafood soft tofu stew for their excellent execution.","푸짐한 양과 뛰어난 가성비를 자랑하는 망원동의 24시간 식당입니다. 특히 칼국수, 갈비만두, 해물 순두부찌개는 훌륭한 맛과 조리법으로 꾸준히 사랑받는 메뉴입니다."
망원동,국밥,도월리가,86,1 Neon Heart,Supreme Court Overruled: Authentic customer receipts revealed major flaws (service/taste/hygiene). Revoked.,"Do Wol Ri Ga elevates the humble Gukbap with its meticulously prepared clear broth and perfectly cooked pork, offering a unique regional twist. While service can be slow during peak hours, its consistent quality and distinct culinary personality make it a cherished local gem.","도월리가는 맑고 깊은 국물과 잡내 없이 부드러운 돼지고기로 국밥의 품격을 한 단계 높였습니다. 피크타임 서비스 지연은 아쉽지만, 독창적인 맛과 한결같은 품질로 지역 미식가들의 사랑을 받는 곳입니다.",http://place.map.kakao.com/1709607012,37.5596665396507,126.90182111497,"The reviews are overwhelmingly positive, with several customers praising the food quality, service, and portions. However, there are some minor criticisms about the attitude of the staff. The overall positive sentiment outweighs the negative comments, as the customers still enjoyed their experience and recommend the restaurant.",No,"Despite the minor criticisms, the majority of the reviews are highly positive, indicating that the restaurant's food and service meet or exceed the AI score of 90/100. The criticisms about the staff attitude are not severe enough to warrant a downgrade, and the restaurant's reputation and recommendation are strong indicators of a high-quality dining experience.",false,False,False,"The original score of 0/100 was erroneous. The restaurant consistently delivers a unique, clear, and refreshing Gwangyang-style pork soup, praised for its deep flavor and generous portions. While one review noted the basic pork quality could be improved, the overall experience, including excellent side dishes, a distinct cafe-like ambiance, and dedicated owner, warrants a significantly higher score.",0/9 sponsored,"Do Wol Ri Ga in Mangwon-dong redefines Gukbap with its unique Gwangyang-style pork soup, boasting a meticulously prepared clear broth and perfectly cooked pork. This cherished local gem consistently delivers deep flavor, generous portions, and excellent side dishes, all enjoyed within its distinct cafe-like ambiance.","망원동 도월리가는 정성껏 끓여낸 맑은 육수와 완벽하게 익힌 돼지고기를 자랑하는 독특한 광양식 국밥으로, 국밥의 격을 한 단계 높입니다. 깊은 풍미와 넉넉한 양, 훌륭한 밑반찬을 꾸준히 제공하며, 독특한 카페 같은 분위기 속에서 사랑받는 동네 보석 같은 존재입니다."
공덕동,국밥,공덕소머리국밥 1호점,91,3 Neon Hearts,Supreme Court Overruled: Authentic customer receipts revealed major flaws (service/taste/hygiene). Revoked.,"Gongdeok Somori Gukbap No. 1 delivers a flawless 국밥 experience, showcasing unparalleled ingredient quality and profound culinary mastery. This venerable establishment offers exceptional value and unwavering consistency, earning its place as a true destination for enthusiasts.","공덕소머리국밥 1호점은 타의 추종을 불허하는 재료 품질과 깊이 있는 조리 기술로 완벽한 국밥 경험을 선사합니다. 이 유서 깊은 식당은 탁월한 가치와 흔들림 없는 일관성을 자랑하며, 국밥 애호가들에게 진정한 목적지로 자리매김했습니다.",http://place.map.kakao.com/20601211,37.5453100426626,126.953188786592,"The reviews contain mixed feedback including complaints about insufficient meat portion and the price. However, the majority of the comments are positive, praising the taste and appearance of the dishes. The AI score of 99/100 seems overly high compared to the mixed reviews.",No,"The reviews indicate mixed sentiment with some complaints about the portion size and pricing, contradicting the high AI score of 99/100.",false,False,False,"The original score of 0/100 was a severe misjudgment. Customer reviews consistently praise the high quality and generous portions of domestic ingredients, particularly the tender and varied cuts of beef head meat and ox tongue, served in a deeply flavored, clean broth. The restaurant also demonstrates strong technique in its cooking and side dishes, and has a well-established reputation as a local market institution with many repeat customers, offering good value for its quality.",0/7 sponsored,"Gongdeok Somori Gukbap No. 1 delivers a flawless 국밥 experience, showcasing unparalleled ingredient quality and profound culinary mastery. Expect generous portions of tender, varied domestic beef head meat and ox tongue in a deeply flavored, clean broth, complemented by expertly prepared side dishes, all offered with exceptional value and unwavering consistency.","공덕소머리국밥 1호점은 비할 데 없는 재료의 품질과 깊이 있는 요리 솜씨로 완벽한 국밥 경험을 선사합니다. 부드럽고 다채로운 국내산 소머리 고기와 우설이 푸짐하게 담긴 깊고 깔끔한 국물은 물론, 뛰어난 솜씨로 준비된 밑반찬까지, 변함없는 맛과 탁월한 가치를 자랑합니다."
상암동,국밥,전주현대옥 상암DMC점,84,1 Neon Heart,Supreme Court Overruled: Authentic customer receipts revealed major flaws (service/taste/hygiene). Revoked.,"This branch faithfully recreates the classic Jeonju taste with high-quality ingredients and excellent value. While consistent, it lacks the unique culinary vision of an individual chef.","전주 본점의 맛을 고품질 재료와 훌륭한 가성비로 충실히 재현했습니다. 꾸준한 만족도를 보이지만, 독창적인 셰프의 개성은 다소 부족합니다.",http://place.map.kakao.com/1510904595,37.579038470340656,126.89211065351634,"The review mentions several issues such as disappointment with the Kimchi-jeon, and a minor issue with the Spicy Tofu. Additionally, the review states that the restaurant uses instant flavor for Bibimbap, which is not a positive point for the restaurant. These factors indicate that the reviews are not overwhelmingly positive, and the AI score of 82/100 seems reasonable given the criticisms present in the reviews.",No,"The AI score of 82/100 is not significantly off from the reviews, which mention several issues such as disappointment with some menu items and criticism about the ingredients used. Therefore, the reviews are not entirely positive, which justifies a lower score.",false,False,False,"The original score of 0/100 was clearly erroneous. Reviews consistently praise the high-quality, domestic ingredients (especially bean sprouts and squid), well-executed cooking techniques for both gukbap styles and side dishes, and the restaurant's strong reputation and popularity among locals, justifying a significantly higher score.",0/9 sponsored,"전주현대옥 상암DMC점 faithfully recreates the classic Jeonju taste, offering excellent value with high-quality domestic ingredients like fresh bean sprouts and squid. Their well-executed cooking techniques shine in both gukbap styles and accompanying side dishes, earning them a strong reputation and popularity among locals.","전주현대옥 상암DMC점은 고품질 국내산 재료, 특히 신선한 콩나물과 오징어를 사용하여 전주 본연의 맛을 충실히 재현하며 훌륭한 가치를 선사합니다. 국밥 두 가지 스타일과 곁들임 요리 모두에서 훌륭하게 구현된 조리 기술은 현지인들 사이에서 높은 명성과 인기를 얻고 있습니다."
이태원동,국밥,남매국밥 이태원본점,88,2 Neon Hearts,Supreme Court Overruled: Authentic customer receipts revealed major flaws (service/taste/hygiene). Revoked.,"This establishment offers a deeply satisfying 국밥 experience, marked by meticulous broth preparation and generous portions. While the service is commendable, a more distinctive culinary vision would elevate its standing further.","이 식당은 정성껏 우려낸 국물과 푸짐한 양으로 깊은 만족감을 선사합니다. 친절한 서비스는 칭찬할 만하나, 좀 더 독창적인 요리 철학이 더해진다면 한층 더 높은 평가를 받을 것입니다.",http://place.map.kakao.com/1369752416,37.53867832931781,126.98785921857343,"The reviews overwhelmingly praise the restaurant, describing the food as delicious and the service as very friendly. The AI score of 90/100 aligns well with the positive feedback, but the reviews do not contain any specific criticisms that could justify a lower score. The majority of the comments highlight the deep, rich taste of the soup, the generous portion of the main dish (sashimi), and the friendly staff. The only minor issue mentioned is that the food might have a slight pork odor, which was still considered acceptable by some reviewers. The AI seems to have missed this point or the reviews do not specify any other criticisms.",No,There are no contradictions or criticisms in the reviews that could justify a score below 90. The AI score is well-aligned with the positive feedback and the detailed descriptions of the food and service provided by the customers.,false,False,False,"The original score of 0/100 was baseless. Reviews consistently praise the rich, clean broth, generous meat portions, high-quality side dishes, and exceptional customer service, with strong evidence of popularity, repeat customers, and industry recognition, despite minor criticisms regarding offal smell and plain broth seasoning from a few reviewers.",0/7 sponsored,"Namnae Gukbap offers a deeply satisfying gukbap experience, distinguished by its meticulously prepared, rich and clean broth. Diners enjoy generous meat portions and high-quality side dishes, complemented by exceptional customer service.","남매국밥은 정성껏 준비된 깊고 깔끔한 육수로 깊은 만족감을 선사하는 국밥 경험을 제공합니다. 푸짐한 고기 고명과 훌륭한 밑반찬, 그리고 뛰어난 서비스가 어우러져 손님들에게 즐거움을 줍니다."
낙원동,국밥,강원도집,88,2 Neon Hearts,Supreme Court Overruled: Authentic customer receipts revealed major flaws (service/taste/hygiene). Revoked.,"Kangwondojip delivers a deeply traditional pork soup, boasting 40 years of 'mom's style' expertise and generous portions. While its rich broth might divide palates, it remains a commendable spot for its value and enduring legacy.","강원도집은 40년 노하우의 '엄마표' 국밥과 푸짐한 인심으로 깊은 전통의 맛을 선사합니다. 국물 맛에 대한 호불호는 있지만, 가치와 오랜 유산을 생각하면 칭찬할 만한 곳입니다.",http://place.map.kakao.com/14568334,37.572258524585216,126.98798960808564,"The reviews mention issues such as noise, flies, and a few negative points. The overall tone is critical, which contradicts the high score of 83/100.",No,"The reviews highlight several negative aspects including poor cleanliness (flies), discomfort due to lack of privacy, and quality concerns. These factors significantly reduce the positive score.",false,False,False,"The original score of 0/100 was unfounded. Reviews consistently highlight generous portions, excellent value, tender head meat, and a flavorful traditional broth, supported by a strong, authentic personality and a long-standing reputation with loyal customers.",1/10 sponsored,"For over 40 years, Kangwondojip has perfected its deeply traditional pork soup with 'mom's style' expertise, known for its generous portions and excellent value. Loyal patrons savor the flavorful, rich broth and tender head meat, a testament to its authentic personality and enduring legacy.","강원도집은 40년 넘게 '엄마 손맛'으로 깊이 있는 전통 국밥을 선보이며, 푸짐한 양과 훌륭한 가성비로 사랑받고 있습니다. 풍미 깊은 육수와 부드러운 머릿고기는 이곳의 진정성 있는 개성과 오랜 역사를 증명하며, 두터운 단골층을 형성해왔습니다."
충무로,국밥,부산돼지국밥,73,,Supreme Court Overruled: Authentic customer receipts revealed major flaws (service/taste/hygiene). Revoked.,"This establishment attempts a unique 'Seoul-style Busan gukbap' with commendable side dishes and a creative menu, yet struggles with ingredient consistency and diminishing value for its core offering. While some dishes shine, the overall experience lacks the rigorous perfection required for a Neon Heart.","'서울식 부산 돼지국밥'이라는 독특한 시도와 훌륭한 사이드 메뉴는 돋보이나, 주재료의 일관성과 핵심 메뉴의 가성비는 아쉽습니다. 몇몇 요리는 빛을 발하지만, 네온 하트를 받을 만큼의 엄격한 완벽함은 부족합니다.",http://place.map.kakao.com/242905894,37.5622145078698,126.991226007755,The reviews contain criticisms such as '양이 좀 적은듯...' (the portion is a bit small) and '개의 리뷰가 더 있습니다' (I have more reviews). These indicate dissatisfaction that is not addressed by the AI score of 75/100.,No,"The AI score of 75/100 does not fully reflect the criticisms found in the reviews, leading to a contradiction between the score and the customer feedback.",false,False,False,"The restaurant offers good quality, tender pork and generous portions, particularly for its su-yuk, and maintains a steady customer base. However, its gukbap broth is consistently described as lighter than traditional Busan style, and a noticeable ambient pork smell in the venue is a recurring criticism for some patrons.",1/9 sponsored,"부산돼지국밥 offers a unique 'Seoul-style Busan gukbap,' distinguished by its lighter broth, alongside a creative menu and commendable side dishes. Guests often note the good quality, tender pork and generous portions, particularly of the su-yuk.","부산돼지국밥은 독특한 '서울식 부산 돼지국밥'을 선보이며, 가벼운 육수와 함께 창의적인 메뉴, 훌륭한 밑반찬을 제공합니다. 특히 이곳의 좋은 품질의 부드러운 돼지고기와 넉넉한 수육은 많은 이들에게 좋은 평가를 받습니다."
역삼동,국밥,오늘도 고기국밥,77,,Supreme Court Overruled: Authentic customer receipts revealed major flaws (service/taste/hygiene). Revoked.,"This establishment offers a dependable gukbap experience with robust flavors and generous portions, making it a solid choice for regular visits. While the ingredients are domestically sourced and the consistency is commendable, it lacks the distinctive culinary flair or unique concept to truly stand out.","이곳은 국내산 재료와 넉넉한 양으로 든든한 국밥을 제공하며, 꾸준히 만족스러운 맛을 보여줍니다. 하지만 특별한 개성이나 독창적인 조리법은 부족하여 평범함을 벗어나지는 못했습니다.",http://place.map.kakao.com/1422864553,37.49226724785056,127.0389112565634,"The majority of the reviews contain positive sentiments, with several customers praising the food, staff, and atmosphere. However, there are also a few reviews that point out minor issues such as the food texture or some criticisms of the price. The conflicting reviews do not necessarily justify the current AI score of 81/100, but they do not sufficiently support the pass either.",No,"The current score of 81/100 is close to the fail threshold, and the presence of both positive and negative comments in the reviews indicates a need for a more nuanced assessment. The reviews suggest that the restaurant could improve in certain areas like service or pricing, but the overall sentiment is positive.",false,False,False,"The original score of 0/100 is unfounded. Based on the single relevant customer review for '오늘도 고기국밥', the restaurant uses domestic ingredients, offers generous portions of flavorful and customizable 국밥, and maintains consistent popularity with repeat customers. While the review is overwhelmingly positive, the limited data prevents a higher score for broader consistency and unique personality, and a minor note on potential flavor muddiness with excessive customization slightly impacts the technique score.",0/1 sponsored,"오늘도 고기국밥 offers a dependable gukbap experience, known for its robust flavors and generous portions. Patrons appreciate the domestically sourced ingredients, commendable consistency, and the option to customize their 국밥, making it a solid choice for regular visits.","오늘도 고기국밥은 든든한 국밥 경험을 선사하며, 깊은 맛과 푸짐한 양으로 정평이 나 있습니다. 국내산 재료 사용과 변함없는 맛의 일관성은 물론, 취향에 따라 국밥을 직접 조절할 수 있어 단골들의 발길이 끊이지 않는 곳입니다."
역삼동,국밥,이맛콩나물국밥 역삼충현점,88,2 Neon Hearts,Supreme Court Overruled: Authentic customer receipts revealed major flaws (service/taste/hygiene). Revoked.,"This 역삼 branch delivers a consistently clean and refreshing Jeonju-style Gukbap, offering solid value in a high-rent district. While the execution is commendable, it lacks the unique culinary vision to truly stand out.","이 역삼점은 강남에서 합리적인 가격으로 전주 스타일의 깔끔하고 시원한 국밥을 꾸준히 제공합니다. 훌륭한 맛과 일관성을 보여주지만, 독창적인 개성은 다소 부족합니다.",http://place.map.kakao.com/11289207,37.5037305257867,127.036805716873,"The reviews contain contradictory information. Some express disappointment in not being able to find the same dish (the '콩나물국' mentioned), while others rave about the taste and recommend it as the best dish (e.g., '콩나물 국밥이 맛이 담백해요', '국밥맛있어요', '시원한 맛Vv'). The AI score of 85/100 is below the average rating provided by the reviews, which is inconsistent with the positive feedback.",No,"The reviews contain contradictory information, indicating that the restaurant might not be delivering a consistently positive experience as reflected in the AI score. There is a clear difference between the customer feedback and the score.",false,False,False,"The restaurant consistently delivers a clean, flavorful Jeonju-style bean sprout soup with high-quality, centrally sourced broth and generous portions, earning strong loyalty from local workers and residents. Its kongguksu is particularly praised as exceptional, offering outstanding value.",0/6 sponsored,"This 역삼 branch offers a consistently clean and refreshing Jeonju-style Gukbap, known for its flavorful, high-quality, centrally sourced broth and generous portions. It provides excellent value, especially for its exceptional kongguksu, making it a beloved spot in the bustling 역삼동 neighborhood.","이맛콩나물국밥 역삼충현점은 깔끔하고 시원한 전주식 콩나물국밥을 꾸준히 선보입니다. 풍미 깊은 고품질의 중앙 집중식 육수와 넉넉한 양으로 훌륭한 가치를 제공하며, 특히 탁월한 맛과 가성비를 자랑하는 콩국수는 이 지역에서 큰 사랑을 받고 있습니다."
역삼동,국밥,부산아지매국밥 역삼점,82,1 Neon Heart,Supreme Court Overruled: Authentic customer receipts revealed major flaws (service/taste/hygiene). Revoked.,"A reliable spot for authentic Busan-style Gukbap, this establishment shines with its fresh, HACCP-certified ingredients and a deeply savory, clean broth. The daily homemade kimchi and generous portions solidify its status as an exceptional neighborhood staple.",부산아지매국밥 역삼점은 신선한 HACCP 인증 재료와 깊고 깔끔한 국물로 부산식 국밥의 정수를 보여줍니다. 매일 직접 담그는 겉절이와 푸짐한 양은 이곳을 훌륭한 동네 맛집으로 자리매김하게 합니다.,http://place.map.kakao.com/21339867,37.498983933492376,127.03710420134304,"The reviews contain mixed sentiments and some negative comments, such as '와 너무 짜네요. 새우젓을 따로 좀 주지' and '미리 넣어놔서 먹었는데 너무 짬.' indicating issues with the spiciness and seasoning of the food. Additionally, there are complaints about the staff and a few 5-star reviews, which makes it difficult to give a consistent high score.",No,"The reviews provide a mix of positive and negative sentiments, including complaints about spiciness and staff, which contradicts the high AI score of 88/100. The presence of negative comments and the mix of reviews make it challenging to justify a full upgrade to 100/100 based solely on AI score.",false,False,False,"The original score of 0/100 was erroneous. Reviews consistently highlight the deep, clean broth, tender meat, generous portions, and fresh, house-made kimchi, supported by HACCP certification. The restaurant demonstrates strong value and consistency, evidenced by high traffic, quick service, and repeat local customers, despite being a chain.",1/10 sponsored,"부산아지매국밥 역삼점 offers authentic Busan-style Gukbap, distinguished by its deeply savory, clean broth and tender meat, made with fresh, HACCP-certified ingredients. Guests consistently enjoy generous portions and daily homemade kimchi, solidifying its status as an exceptional neighborhood staple known for its value and consistency.","부산아지매국밥 역삼점은 신선한 HACCP 인증 재료로 만든 깊고 깔끔한 육수와 부드러운 고기가 돋보이는 정통 부산식 국밥을 선보입니다. 넉넉한 양과 매일 직접 담그는 김치 덕분에, 이곳은 뛰어난 가치와 한결같은 맛으로 사랑받는 동네 명소로 자리매김했습니다."
역삼동,국밥,시골국밥,89,2 Neon Hearts,Supreme Court Overruled: Authentic customer receipts revealed major flaws (service/taste/hygiene). Revoked.,"시골국밥 delivers a heartwarming, home-style experience with fresh, domestic ingredients and remarkable value in Gangnam. While the soup flavor has divided opinions, the overall quality and consistent popularity make it an exceptional neighborhood staple.","시골국밥은 신선한 국내산 재료와 강남에서 찾기 힘든 합리적인 가격으로 따뜻한 집밥 같은 경험을 선사합니다. 국물 맛에 대한 평가는 다소 갈리지만, 전반적인 품질과 꾸준한 인기는 이곳을 뛰어난 동네 맛집으로 만듭니다.",http://place.map.kakao.com/244194544,37.4958225130504,127.033375411104,"Despite the high AI score, several reviews mention issues such as '머리고기 위주라서 아쉬웠어요' (saw some criticism for focus on brain meat), and the AI score is slightly higher than the generally positive but with some critiques from the reviews. These critiques could impact the final score and need further investigation.",No,"The AI score of 90/100 is relatively high, but the presence of criticism in some reviews suggests that the AI's assessment may need to be adjusted.",false,False,False,"The initial 0/100 score was erroneous. Despite some mixed opinions on the base broth's seasoning, the restaurant consistently earns high praise for its fresh, well-prepared ingredients, generous portions, and excellent value. Its unique clear ox blood soup and homemade kimchi, coupled with strong local popularity and repeat customers, firmly establish it as an exceptional neighborhood staple.",1/8 sponsored,"Initially recognized for its heartwarming, home-style experience and unique clear ox blood soup, 시골국밥 was ultimately found to have significant flaws in service, taste, and hygiene, leading to its revocation from our guide.","따뜻한 가정식 경험과 독특한 맑은 선지국으로 한때 주목받았던 시골국밥은 서비스, 맛, 위생에서 중대한 결함이 발견되어 결국 저희 가이드에서 제외되었습니다."
